question_id,clause_id,n_models,n_judges,mean_kendall_tau,min_kendall_tau,max_kendall_tau,top1_winner,top1_agreement,top1_margin
68:12,68,7,5,0.390476,-0.047619,0.714286,meta-llama/Llama-3.2-1B,0.400000,0.000000
68:13,68,7,5,0.219048,-0.428571,0.809524,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
68:14,68,7,5,-0.200000,-0.904762,0.619048,meta-llama/Llama-3.2-1B,0.600000,0.400000
68:15,68,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
68:16,68,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
68:17,68,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
68:18,68,7,5,0.771429,0.619048,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
68:19,68,7,5,0.847619,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
68:2,68,7,5,0.333333,-0.428571,0.809524,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
68:20,68,7,5,0.409524,0.142857,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
68:21,68,7,5,0.752381,0.523810,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
68:22,68,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
68:23,68,7,5,0.561905,0.047619,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
68:24,68,7,5,0.409524,-0.142857,0.809524,meta-llama/Llama-3.2-1B,1.000000,1.000000
68:25,68,7,5,0.866667,0.809524,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
68:26,68,7,5,0.790476,0.619048,0.904762,checkpoints/llama3.2-1b-full-prism,0.400000,0.000000
68:27,68,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
68:28,68,7,5,0.714286,0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
68:29,68,7,5,0.619048,0.333333,1.000000,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
68:3,68,7,5,0.466667,-0.142857,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
68:30,68,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
68:31,68,7,5,0.638095,0.238095,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
68:32,68,7,5,0.752381,0.428571,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
68:33,68,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
68:34,68,7,5,0.600000,0.142857,0.904762,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
68:35,68,7,5,0.638095,0.238095,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
68:36,68,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.400000
68:37,68,7,5,0.390476,-0.142857,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.400000
68:38,68,7,5,0.371429,0.047619,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
68:39,68,7,5,0.619048,0.428571,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
68:4,68,7,5,0.695238,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
68:5,68,7,5,0.409524,0.047619,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
68:6,68,7,5,-0.009524,-0.619048,0.904762,meta-llama/Llama-3.2-1B,0.600000,0.400000
68:7,68,7,5,0.904762,0.809524,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.200000
68:8,68,7,5,0.733333,0.428571,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
68:9,68,7,5,0.409524,-0.142857,0.809524,checkpoints/llama3.2-1b-hard-panel,0.400000,0.000000
69:0,69,7,5,0.504762,-0.047619,1.000000,checkpoints/llama3.2-1b-full-prism,0.600000,0.400000
69:1,69,7,5,0.257143,-0.238095,0.714286,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
69:10,69,7,5,0.219048,-0.238095,0.714286,meta-llama/Llama-3.2-1B,0.400000,0.000000
69:11,69,7,5,0.676190,0.428571,0.904762,meta-llama/Llama-3.2-1B,0.400000,0.000000
69:12,69,7,5,0.676190,0.428571,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
69:13,69,7,5,0.695238,0.428571,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
69:14,69,7,5,0.790476,0.619048,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
69:15,69,7,5,0.219048,-0.333333,0.809524,checkpoints/llama3.2-1b-soft-panel,0.400000,0.200000
69:16,69,7,5,0.828571,0.714286,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
69:17,69,7,5,0.885714,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
69:18,69,7,5,0.847619,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
69:19,69,7,5,0.580952,0.238095,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
69:2,69,7,5,0.790476,0.523810,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
69:20,69,7,5,0.847619,0.619048,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
69:21,69,7,5,0.904762,0.809524,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
69:22,69,7,5,0.752381,0.523810,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.200000
69:23,69,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
69:24,69,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.400000
69:25,69,7,5,0.923810,0.809524,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
69:26,69,7,5,0.847619,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
69:27,69,7,5,0.638095,0.333333,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
69:28,69,7,5,0.600000,0.333333,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.200000
69:29,69,7,5,0.600000,0.142857,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
69:3,69,7,5,0.542857,0.238095,0.809524,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.400000
69:30,69,7,5,0.695238,0.333333,0.904762,meta-llama/Llama-3.2-1B,0.800000,0.600000
69:31,69,7,5,0.885714,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
69:32,69,7,5,0.428571,-0.047619,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
69:33,69,7,5,0.714286,0.619048,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
69:34,69,7,5,0.638095,0.428571,0.809524,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
69:35,69,7,5,0.809524,0.523810,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
69:36,69,7,5,0.733333,0.523810,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
69:37,69,7,5,0.580952,0.238095,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.400000
69:38,69,7,5,0.752381,0.428571,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
69:39,69,7,5,0.771429,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
69:4,69,7,5,0.657143,0.333333,0.904762,meta-llama/Llama-3.2-1B,0.800000,0.600000
69:5,69,7,5,0.771429,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
69:6,69,7,5,0.885714,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
69:7,69,7,5,0.695238,0.428571,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
69:8,69,7,5,0.790476,0.619048,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
69:9,69,7,5,0.619048,0.333333,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
70:0,70,7,5,0.923810,0.809524,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
70:1,70,7,5,0.542857,0.238095,0.809524,checkpoints/llama3.2-1b-hard-panel,0.400000,0.000000
70:10,70,7,5,0.771429,0.619048,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
70:11,70,7,5,0.961905,0.904762,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
70:12,70,7,5,0.352381,0.047619,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
70:13,70,7,5,0.657143,0.428571,0.904762,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
70:14,70,7,5,0.733333,0.333333,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
70:15,70,7,5,0.714286,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
70:16,70,7,5,0.923810,0.809524,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
70:17,70,7,5,0.600000,0.142857,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
70:18,70,7,5,0.352381,-0.238095,0.714286,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
70:19,70,7,5,0.428571,0.047619,0.714286,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
70:2,70,7,5,0.428571,-0.047619,0.714286,checkpoints/llama3.2-1b-hard-panel,0.400000,0.000000
70:20,70,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
70:21,70,7,5,0.790476,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.400000,0.000000
70:22,70,7,5,0.714286,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.800000,0.600000
70:23,70,7,5,0.352381,-0.142857,0.809524,meta-llama/Llama-3.2-1B,0.600000,0.200000
70:24,70,7,5,0.695238,0.428571,0.904762,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
70:25,70,7,5,0.676190,0.333333,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.400000,0.200000
70:26,70,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-full-prism,0.800000,0.600000
70:27,70,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
70:28,70,7,5,0.504762,0.238095,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
70:29,70,7,5,0.600000,0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
70:3,70,7,5,0.657143,0.428571,0.904762,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
70:30,70,7,5,0.657143,0.428571,0.904762,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
70:31,70,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
70:32,70,7,5,0.542857,0.142857,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.400000
70:33,70,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
70:34,70,7,5,0.619048,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.400000,0.000000
70:35,70,7,5,0.485714,0.238095,0.809524,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
70:36,70,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
70:37,70,7,5,0.028571,-0.714286,0.809524,checkpoints/llama3.2-1b-hard-panel,0.400000,0.200000
70:38,70,7,5,0.809524,0.714286,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.800000,0.600000
70:39,70,7,5,0.485714,0.142857,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
70:4,70,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
70:5,70,7,5,0.771429,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
70:6,70,7,5,0.504762,-0.047619,0.809524,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.200000
70:7,70,7,5,0.619048,0.142857,0.904762,checkpoints/llama3.2-1b-full-prism,0.800000,0.600000
70:8,70,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
70:9,70,7,5,0.961905,0.904762,1.000000,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
71:0,71,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-full-prism,0.800000,0.600000
71:1,71,7,5,0.352381,-0.333333,0.904762,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
71:10,71,7,5,0.466667,0.047619,0.714286,checkpoints/llama3.2-1b-adversary-hard,0.400000,0.200000
71:11,71,7,5,0.561905,0.047619,0.904762,meta-llama/Llama-3.2-1B,0.600000,0.400000
71:12,71,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
71:13,71,7,5,0.809524,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
71:14,71,7,5,0.961905,0.904762,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
71:15,71,7,5,0.466667,0.047619,0.809524,meta-llama/Llama-3.2-1B,1.000000,1.000000
71:16,71,7,5,0.771429,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
71:17,71,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
71:18,71,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
71:19,71,7,5,0.619048,0.333333,0.904762,meta-llama/Llama-3.2-1B,0.400000,0.000000
71:2,71,7,5,0.771429,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
71:20,71,7,5,0.580952,0.238095,0.904762,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
71:21,71,7,5,-0.142857,-0.904762,0.714286,meta-llama/Llama-3.2-1B,0.400000,0.200000
71:22,71,7,5,0.676190,0.428571,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
71:23,71,7,5,0.161905,-0.809524,0.904762,meta-llama/Llama-3.2-1B,0.800000,0.600000
71:24,71,7,5,0.771429,0.619048,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.800000,0.600000
71:25,71,7,5,0.866667,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
71:26,71,7,5,0.752381,0.619048,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
71:27,71,7,5,0.714286,0.428571,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
71:28,71,7,5,0.733333,0.523810,0.904762,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
71:29,71,7,5,0.542857,0.142857,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
71:3,71,7,5,0.028571,-0.523810,0.809524,meta-llama/Llama-3.2-1B,0.400000,0.000000
71:30,71,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
71:31,71,7,5,0.771429,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
71:32,71,7,5,0.466667,0.047619,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
71:33,71,7,5,0.333333,-0.142857,0.714286,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
71:34,71,7,5,0.733333,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
71:35,71,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
71:36,71,7,5,0.771429,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
71:37,71,7,5,0.523810,0.238095,0.809524,meta-llama/Llama-3.2-1B,1.000000,1.000000
71:38,71,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
71:39,71,7,5,0.752381,0.523810,0.904762,meta-llama/Llama-3.2-1B,0.800000,0.600000
71:4,71,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
71:5,71,7,5,0.676190,0.428571,0.904762,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
71:6,71,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
71:7,71,7,5,0.428571,0.047619,0.809524,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
71:8,71,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
71:9,71,7,5,0.790476,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
72:0,72,7,5,0.066667,-0.619048,0.904762,checkpoints/llama3.2-1b-us-rep,0.400000,0.000000
72:1,72,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
72:10,72,7,5,0.466667,0.047619,0.904762,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
72:11,72,7,5,0.447619,-0.142857,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
72:12,72,7,5,0.028571,-0.619048,0.904762,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
72:13,72,7,5,0.485714,-0.238095,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
72:14,72,7,5,0.638095,0.333333,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.400000,0.000000
72:15,72,7,5,0.180952,-0.238095,0.714286,checkpoints/llama3.2-1b-adversary-hard,0.400000,0.000000
72:16,72,7,5,0.200000,-0.333333,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.400000
72:17,72,7,5,0.580952,0.238095,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
72:18,72,7,5,0.047619,-0.904762,0.904762,meta-llama/Llama-3.2-1B,0.600000,0.400000
72:19,72,7,5,0.657143,0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
72:2,72,7,5,0.657143,0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
72:20,72,7,5,0.790476,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.400000
72:21,72,7,5,0.409524,-0.333333,0.809524,checkpoints/llama3.2-1b-full-prism,0.400000,0.000000
72:22,72,7,5,0.466667,0.142857,0.809524,checkpoints/llama3.2-1b-hard-panel,0.400000,0.200000
72:23,72,7,5,0.066667,-0.809524,0.714286,checkpoints/llama3.2-1b-hard-panel,0.400000,0.000000
72:24,72,7,5,-0.028571,-0.809524,0.904762,checkpoints/llama3.2-1b-hard-panel,0.400000,0.000000
72:25,72,7,5,0.542857,-0.047619,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
72:26,72,7,5,0.638095,0.428571,0.904762,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
72:27,72,7,5,0.847619,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
72:28,72,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
72:29,72,7,5,0.561905,0.142857,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
72:3,72,7,5,0.676190,0.428571,0.904762,checkpoints/llama3.2-1b-soft-panel,0.400000,0.200000
72:30,72,7,5,0.771429,0.619048,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
72:31,72,7,5,0.257143,-0.238095,0.904762,meta-llama/Llama-3.2-1B,0.400000,0.000000
72:32,72,7,5,0.600000,0.428571,0.809524,checkpoints/llama3.2-1b-us-rep,0.600000,0.400000
72:33,72,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
72:34,72,7,5,0.314286,0.047619,0.809524,meta-llama/Llama-3.2-1B,0.400000,0.000000
72:35,72,7,5,0.047619,-0.809524,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
72:36,72,7,5,0.504762,-0.047619,0.904762,checkpoints/llama3.2-1b-full-prism,0.400000,0.200000
72:37,72,7,5,0.828571,0.714286,0.904762,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
72:38,72,7,5,0.676190,0.238095,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
72:39,72,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
72:4,72,7,5,0.752381,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
72:5,72,7,5,0.180952,-0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,0.600000,0.400000
72:6,72,7,5,0.733333,0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,0.600000,0.400000
72:7,72,7,5,0.847619,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
72:8,72,7,5,0.142857,-0.428571,0.904762,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
72:9,72,7,5,0.771429,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
73:0,73,7,5,0.695238,0.333333,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
73:1,73,7,5,0.219048,-0.142857,0.809524,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
73:10,73,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
73:11,73,7,5,0.809524,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
73:12,73,7,5,0.638095,0.333333,0.809524,checkpoints/llama3.2-1b-full-prism,0.600000,0.400000
73:13,73,7,5,0.600000,0.238095,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
73:14,73,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
73:15,73,7,5,0.733333,0.428571,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
73:16,73,7,5,0.466667,0.142857,0.714286,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
73:17,73,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
73:18,73,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
73:19,73,7,5,0.790476,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
73:2,73,7,5,0.714286,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
73:20,73,7,5,0.219048,-0.428571,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.800000,0.600000
73:21,73,7,5,0.619048,0.428571,0.904762,checkpoints/llama3.2-1b-us-rep,0.400000,0.000000
73:22,73,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
73:23,73,7,5,0.619048,0.238095,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
73:24,73,7,5,0.676190,0.428571,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
73:25,73,7,5,0.295238,-0.619048,0.904762,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
73:26,73,7,5,0.657143,0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
73:27,73,7,5,0.466667,0.238095,0.714286,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
73:28,73,7,5,0.847619,0.714286,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
73:29,73,7,5,0.676190,0.428571,0.904762,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
73:3,73,7,5,0.580952,0.238095,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.400000
73:30,73,7,5,0.523810,0.047619,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
73:31,73,7,5,0.809524,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
73:32,73,7,5,0.009524,-0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,0.400000,0.200000
73:33,73,7,5,0.752381,0.619048,1.000000,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
73:34,73,7,5,0.600000,0.142857,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
73:35,73,7,5,0.447619,0.047619,0.714286,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
73:36,73,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
73:37,73,7,5,0.866667,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
73:38,73,7,5,0.466667,-0.047619,0.904762,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
73:39,73,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
73:4,73,7,5,0.733333,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
73:5,73,7,5,0.561905,0.238095,0.714286,meta-llama/Llama-3.2-1B,0.800000,0.600000
73:6,73,7,5,0.600000,0.142857,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
73:7,73,7,5,0.790476,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
73:8,73,7,5,0.676190,0.428571,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
73:9,73,7,5,0.695238,0.333333,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
74:0,74,7,5,0.828571,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
74:1,74,7,5,0.695238,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.800000,0.600000
74:10,74,7,5,0.885714,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
74:11,74,7,5,0.771429,0.619048,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.200000
